Date,Close,High,Low,Open,Volume
2020-01-31,2.823791027069092,2.9175350666046143,2.782067060470581,2.9175350666046143,132881059
2020-02-01,2.8389530181884766,2.8733699321746826,2.7554190158843994,2.8248519897460938,121185567
2020-02-02,2.832581043243408,2.892693042755127,2.738210916519165,2.8397300243377686,135278751
2020-02-03,2.7746589183807373,2.862968921661377,2.7577741146087646,2.8315110206604004,128902317
2020-02-04,2.7411210536956787,2.800909996032715,2.6864891052246094,2.774677038192749,134721884
2020-02-05,2.8456289768218994,2.874556064605713,2.730700969696045,2.740072011947632,157306879
2020-02-06,2.8846819400787354,2.92970609664917,2.8094120025634766,2.845249891281128,165611492
2020-02-07,3.3085319995880127,3.353101968765259,2.883168935775757,2.8841609954833984,380527539
2020-02-08,3.414457082748413,3.454267978668213,3.1472580432891846,3.299607992172241,305697106
2020-02-09,3.4773130416870117,3.478377103805542,3.2716081142425537,3.412976026535034,227524199
2020-02-10,3.4114840030670166,3.484994888305664,3.2932560443878174,3.4836740493774414,232733529
2020-02-11,3.9755589962005615,3.9755589962005615,3.357999086380005,3.410835027694702,388126746
2020-02-12,4.025118827819824,4.194424152374268,3.868556022644043,3.975200891494751,455111359
2020-02-13,3.8744349479675293,4.091565132141113,3.7681610584259033,4.017292022705078,336049071
2020-02-14,4.41437292098999,4.472705841064453,3.8108561038970947,3.875108003616333,416798319
2020-02-15,4.304660797119141,4.607384204864502,4.1114068031311035,4.41437292098999,498446606
2020-02-16,4.504170894622803,4.830978870391846,4.145688056945801,4.312032222747803,640799699
2020-02-17,4.297008991241455,4.549448013305664,3.882564067840576,4.489747047424316,529297131
2020-02-18,4.543797016143799,4.592680931091309,4.158082008361816,4.296799182891846,431990469
2020-02-19,4.4013261795043945,4.820899963378906,4.357399940490723,4.547123908996582,415141905
2020-02-20,4.271368980407715,4.465522766113281,4.128582954406738,4.398290157318115,404800386
2020-02-21,4.292057991027832,4.4841461181640625,4.211729049682617,4.270018100738525,339638604
2020-02-22,4.1029372215271,4.335811138153076,4.069707870483398,4.294083118438721,303556869
2020-02-23,4.243481159210205,4.356912136077881,4.0876288414001465,4.108078956604004,299278626
2020-02-24,3.913672924041748,4.268898010253906,3.82273006439209,4.241330146789551,343314668
2020-02-25,3.51310396194458,3.9529941082000732,3.51310396194458,3.913309097290039,340819809
2020-02-26,3.600724935531616,3.8260788917541504,3.3406689167022705,3.512078046798706,505501668
2020-02-27,3.9485950469970703,4.110694885253906,3.4586780071258545,3.5982279777526855,492056386
2020-02-28,4.161910057067871,4.19926118850708,3.788724899291992,3.9463140964508057,506674282
2020-02-29,4.108541011810303,4.351399898529053,4.108337879180908,4.163207054138184,452201071
2020-03-01,3.879533052444458,4.20423698425293,3.7942140102386475,4.1057820320129395,423505999
2020-03-02,4.2150068283081055,4.313528060913086,3.8301000595092773,3.8802530765533447,437170132
2020-03-03,4.583631992340088,4.657595157623291,4.1546430587768555,4.214069843292236,518469329
2020-03-04,4.644871234893799,4.9504499435424805,4.563704013824463,4.582993984222412,662474676
2020-03-05,4.721253871917725,4.88531494140625,4.635666847229004,4.642681121826172,542142056
2020-03-06,4.678497791290283,4.7458977699279785,4.570166110992432,4.720170021057129,384700765
2020-03-07,4.344593048095703,4.678994178771973,4.340524196624756,4.675084114074707,375742253
2020-03-08,4.0896711349487305,4.432005882263184,3.9048349857330322,4.346773147583008,554855517
2020-03-09,4.063914775848389,4.3434739112854,3.676137924194336,4.083906173706055,751627574
2020-03-10,4.08493185043335,4.204220771789551,3.9509260654449463,4.094791889190674,531064759
2020-03-11,3.817517042160034,4.106828212738037,3.6006019115448,4.087635040283203,464691611
2020-03-12,2.064779043197632,3.8340680599212646,1.9682929515838623,3.817239999771118,678674595
2020-03-13,2.4211349487304688,2.7146248817443848,1.5068680047988892,2.0634210109710693,905688605
2020-03-14,2.1435179710388184,2.5017430782318115,2.0986850261688232,2.425879955291748,448070726
2020-03-15,2.109210968017578,2.356726884841919,2.0500290393829346,2.143371105194092,440244557
2020-03-16,1.779876947402954,2.1119940280914307,1.5996659994125366,2.1119940280914307,539952973
2020-03-17,1.842805027961731,2.046241044998169,1.757125973701477,1.7784450054168701,402042487
2020-03-18,1.8876999616622925,1.9055830240249634,1.7848320007324219,1.8414939641952515,304298998
2020-03-19,2.2466659545898438,2.343813896179199,1.8831729888916016,1.8920530080795288,447725949
2020-03-20,2.2479000091552734,2.6032700538635254,2.0907459259033203,2.24881911277771,526429075
2020-03-21,2.2716150283813477,2.3314249515533447,2.129991054534912,2.248553991317749,317973845
2020-03-22,1.9888650178909302,2.314800977706909,1.9641350507736206,2.2728090286254883,295425228
2020-03-23,2.23779296875,2.23779296875,1.9494060277938843,1.9896650314331055,354551260
2020-03-24,2.3078970909118652,2.358652114868164,2.199892997741699,2.233726978302002,321474267
2020-03-25,2.2596750259399414,2.3293099403381348,2.2152960300445557,2.309504985809326,257497959
2020-03-26,2.295137882232666,2.295137882232666,2.2282838821411133,2.2592830657958984,209695287
2020-03-27,2.174971103668213,2.335921049118042,2.174971103668213,2.295300006866455,222982485
2020-03-28,2.1367108821868896,2.1801669597625732,2.065829038619995,2.175417900085449,234279603
2020-03-29,2.025167942047119,2.1518259048461914,2.0229790210723877,2.1375839710235596,178728617
2020-03-30,2.153320074081421,2.182231903076172,2.0154800415039062,2.0244650840759277,220332929
2020-03-31,2.2703440189361572,2.277843952178955,2.122720956802368,2.1497719287872314,239526252
2020-04-01,2.2782599925994873,2.2952868938446045,2.1614980697631836,2.2703440189361572,289006168
2020-04-02,2.301708936691284,2.389772891998291,2.2659459114074707,2.2746269702911377,294353542
2020-04-03,2.3050670623779297,2.379148006439209,2.2866909503936768,2.301745891571045,226925452
2020-04-04,2.3262128829956055,2.326719045639038,2.271449089050293,2.3050670623779297,194260780
2020-04-05,2.277324914932251,2.3271450996398926,2.2632040977478027,2.326411008834839,161676431
2020-04-06,2.513413906097412,2.515688896179199,2.2776029109954834,2.277657985687256,325590660
2020-04-07,2.717984914779663,2.8735549449920654,2.524461030960083,2.524461030960083,577910419
2020-04-08,3.139040946960449,3.2404980659484863,2.714643955230713,2.7207040786743164,518682498
2020-04-09,3.3216938972473145,3.4494709968566895,3.1310269832611084,3.140662908554077,734770971
2020-04-10,3.217099905014038,3.3277111053466797,2.9744880199432373,3.3222150802612305,748426338
2020-04-11,3.282313108444214,3.424746036529541,3.0890181064605713,3.217099905014038,653196770
2020-04-12,3.4626119136810303,3.589920997619629,3.186141014099121,3.2870049476623535,712633668
2020-04-13,3.369805097579956,3.467358112335205,3.307966947555542,3.467358112335205,663413131
2020-04-14,3.236891984939575,3.4381539821624756,3.230804920196533,3.3735289573669434,497025727
2020-04-15,3.1290149688720703,3.3065900802612305,3.128572940826416,3.2406930923461914,425648503
2020-04-16,3.4686479568481445,3.5157220363616943,3.0189900398254395,3.1300110816955566,599436392
2020-04-17,3.477046012878418,3.5285449028015137,3.4103970527648926,3.4748311042785645,431088440
2020-04-18,3.783458948135376,3.801482915878296,3.476430892944336,3.478847026824951,517130842
2020-04-19,3.6375679969787598,3.8063039779663086,3.5883378982543945,3.7813539505004883,497819796
2020-04-20,3.458327054977417,3.782010078430176,3.431947946548462,3.6364200115203857,511701400
2020-04-21,3.4762790203094482,3.57875394821167,3.432499885559082,3.454817056655884,386134896
2020-04-22,3.6788148880004883,3.696639060974121,3.460779905319214,3.474642038345337,419768838
2020-04-23,3.7250099182128906,3.822026014328003,3.634202003479004,3.6801540851593018,458394827
2020-04-24,3.804795026779175,3.8946640491485596,3.731252908706665,3.735023021697998,356971612
2020-04-25,3.8030879497528076,3.8878579139709473,3.777780055999756,3.804563045501709,326366096
2020-04-26,3.716778039932251,3.8303370475769043,3.696692943572998,3.8024110794067383,373262888
2020-04-27,3.6418991088867188,3.742609977722168,3.496061086654663,3.720202922821045,418502740
2020-04-28,3.6753249168395996,3.736406087875366,3.595576047897339,3.6429951190948486,336584772
2020-04-29,3.906069040298462,3.9638450145721436,3.646955966949463,3.6787478923797607,479767865
2020-04-30,3.7204771041870117,3.9627981185913086,3.680885076522827,3.9070420265197754,469432714
2020-05-01,3.783184051513672,3.911731004714966,3.716373920440674,3.7204771041870117,387173588
2020-05-02,3.8221828937530518,3.868791103363037,3.767915964126587,3.7818000316619873,312851882
2020-05-03,3.7221689224243164,3.86879301071167,3.667546033859253,3.8237080574035645,332486849
2020-05-04,3.767899990081787,3.825416088104248,3.5401060581207275,3.7209300994873047,400808105
2020-05-05,3.6876931190490723,3.8041610717773438,3.6754629611968994,3.769418954849243,307442156
2020-05-06,3.636457920074463,3.7656490802764893,3.633852005004883,3.6819870471954346,330568230
2020-05-07,3.7540180683135986,3.830075979232788,3.5780999660491943,3.638045072555542,415098619
2020-05-08,3.8221089839935303,3.861372947692871,3.7058749198913574,3.7550249099731445,394360542
2020-05-09,4.040320873260498,4.179734230041504,3.797805070877075,3.8207449913024902,596770802
2020-05-10,3.761324882507324,4.037355899810791,3.6007630825042725,4.037355899810791,614483574
2020-05-11,3.5850648880004883,3.822848081588745,3.409658908843994,3.763223886489868,465004956
2020-05-12,3.6923739910125732,3.7906339168548584,3.559628963470459,3.5884149074554443,358470475
2020-05-13,3.7604238986968994,3.8023691177368164,3.668020009994507,3.6905040740966797,319801650
2020-05-14,3.799386978149414,3.849008083343506,3.703131914138794,3.7569820880889893,376043732
2020-05-15,3.6746530532836914,3.8371920585632324,3.649991035461426,3.7984769344329834,326992724
2020-05-16,3.7600948810577393,3.78499698638916,3.6301538944244385,3.6731860637664795,298753874
2020-05-17,3.7843289375305176,3.8385770320892334,3.7553670406341553,3.7584269046783447,324792191
2020-05-18,3.885345935821533,3.941819906234741,3.782275915145874,3.784677028656006,384696302
2020-05-19,3.922476053237915,3.922658920288086,3.7945010662078857,3.884805917739868,342003354
2020-05-20,4.071049213409424,4.122751235961914,3.920516014099121,3.92220401763916,501477865
2020-05-21,3.8477509021759033,4.149264812469482,3.767086982727051,4.074099063873291,475890242
2020-05-22,4.070281982421875,4.118733882904053,3.812580108642578,3.846107006072998,391293983
2020-05-23,3.9550609588623047,4.0972208976745605,3.926330089569092,4.067676067352295,350387118
2020-05-24,3.836322069168091,4.02267599105835,3.8358569145202637,3.953497886657715,338608148
2020-05-25,3.8699328899383545,3.90187406539917,3.80216908454895,3.827349901199341,319542427
2020-05-26,3.8362770080566406,3.88032603263855,3.788166046142578,3.8683390617370605,294932100
2020-05-27,3.8577029705047607,3.919543981552124,3.816481113433838,3.8362770080566406,303730714
2020-05-28,4.025351047515869,4.03584623336792,3.8404738903045654,3.857870101928711,317138604
2020-05-29,3.9865939617156982,4.107283115386963,3.9589080810546875,4.028436183929443,328730888
2020-05-30,4.1684489250183105,4.16874885559082,3.9480950832366943,3.9881269931793213,356995900
2020-05-31,4.129938125610352,4.259027004241943,4.063654899597168,4.1679911613464355,378972618
2020-06-01,4.380641937255859,4.471899032592773,4.124889850616455,4.1323018074035645,491355312
2020-06-02,4.386834144592285,4.606598854064941,4.215248107910156,4.378785133361816,447755930
2020-06-03,4.490728855133057,4.5350260734558105,4.32145881652832,4.388883113861084,347465695
2020-06-04,4.433020114898682,4.5058488845825195,4.318118095397949,4.489376068115234,318417019
2020-06-05,4.377437114715576,4.488824844360352,4.3590850830078125,4.4333109855651855,298753116
2020-06-06,4.342623233795166,4.412961006164551,4.326351165771484,4.377437114715576,270796645
2020-06-07,4.34993314743042,4.400476932525635,4.238164901733398,4.343420028686523,282338155
2020-06-08,4.45782995223999,4.45782995223999,4.329157829284668,4.34972620010376,283855463
2020-06-09,4.450149059295654,4.483732223510742,4.38678503036499,4.459242820739746,305409412
2020-06-10,4.4203009605407715,4.4513468742370605,4.339416027069092,4.450753211975098,294672252
2020-06-11,3.9712119102478027,4.455309867858887,3.936310052871704,4.420209884643555,352495642
2020-06-12,4.090941905975342,4.178534984588623,3.8941409587860107,3.976335048675537,327861604
2020-06-13,4.11465311050415,4.124667167663574,4.0223870277404785,4.091304779052734,268974930
2020-06-14,3.9550130367279053,4.11690616607666,3.9550130367279053,4.114292144775391,259255316
2020-06-15,3.9339029788970947,3.993211030960083,3.679600954055786,3.9550130367279053,368088618
2020-06-16,4.0487141609191895,4.084105014801025,3.901948928833008,3.9327309131622314,300222404
2020-06-17,4.163669109344482,4.170400142669678,3.995388984680176,4.04899787902832,319675762
2020-06-18,4.168980121612549,4.233524799346924,4.118673801422119,4.163669109344482,299551097
2020-06-19,4.079961776733398,4.188111782073975,4.0538649559021,4.166748046875,285917523
2020-06-20,4.170770168304443,4.213245868682861,4.051276206970215,4.079961776733398,300428191
2020-06-21,4.189149856567383,4.210525989532471,4.153770923614502,4.172563076019287,260111856
2020-06-22,4.4679341316223145,4.470361232757568,4.185729026794434,4.189326763153076,354320997
2020-06-23,4.8062520027160645,4.943842887878418,4.407520771026611,4.464268207550049,524401734
2020-06-24,4.719017028808594,4.9341559410095215,4.547306060791016,4.808690071105957,477169366
2020-06-25,4.814206123352051,4.8244309425354,4.547369956970215,4.714187145233154,417488409
2020-06-26,4.680805206298828,4.860595226287842,4.662483215332031,4.811047077178955,366958108
2020-06-27,4.426551818847656,4.701204776763916,4.373350143432617,4.679469108581543,348981374
2020-06-28,4.563483238220215,4.629578113555908,4.376414775848389,4.426551818847656,329798147
2020-06-29,4.617929935455322,4.6526780128479,4.445292949676514,4.567780017852783,321184231
2020-06-30,4.569189071655273,4.66851806640625,4.554086208343506,4.61474609375,287882848
2020-07-01,4.698256015777588,4.740478992462158,4.530694007873535,4.568796157836914,320994716
2020-07-02,4.846618175506592,4.912622928619385,4.670608043670654,4.709296226501465,429438118
2020-07-03,4.744166851043701,4.90726900100708,4.7294230461120605,4.848127841949463,348151084
2020-07-04,4.804557800292969,4.8491129875183105,4.722372055053711,4.741215229034424,312019710
2020-07-05,4.7421698570251465,4.837005138397217,4.647282123565674,4.808465957641602,319512653
2020-07-06,5.365053176879883,5.385353088378906,4.73743200302124,4.7421698570251465,579868604
2020-07-07,5.712817192077637,5.856581211090088,5.3242411613464355,5.355996131896973,743372951
2020-07-08,6.475725173950195,6.51307487487793,5.633351802825928,5.713980197906494,942253863
2020-07-09,6.104310989379883,6.4820661544799805,5.799435138702393,6.475725173950195,726623133
2020-07-10,6.138474941253662,6.177725791931152,5.750669002532959,6.101553916931152,594988189
2020-07-11,6.119687080383301,6.240691184997559,6.00269079208374,6.138028144836426,434708823
2020-07-12,7.309183120727539,7.317674160003662,6.110083103179932,6.114736080169678,949141174
2020-07-13,7.182291030883789,8.329726219177246,6.928804874420166,7.309183120727539,1478593081
2020-07-14,8.10346508026123,8.25064468383789,7.042455196380615,7.1739420890808105,1180730236
2020-07-15,8.643122673034668,8.743487358093262,7.864115238189697,8.103979110717773,1162846199
2020-07-16,8.337705612182617,8.79524040222168,8.0531587600708,8.63992977142334,1096087198
2020-07-17,8.28039264678955,8.551612854003906,8.216571807861328,8.347770690917969,688997844
2020-07-18,7.959280014038086,8.274662017822266,7.793449878692627,8.274662017822266,733281755
2020-07-19,8.065190315246582,8.16702938079834,7.808193206787109,7.958869934082031,555719580
2020-07-20,7.272983074188232,8.10698127746582,7.2447099685668945,8.06679630279541,674658006
2020-07-21,7.281577110290527,7.6405720710754395,7.061394214630127,7.261944770812988,685213978
2020-07-22,7.466975212097168,7.594724178314209,7.09230899810791,7.278392791748047,641161938
2020-07-23,7.874476909637451,8.03549861907959,7.422850131988525,7.4661688804626465,726843306
2020-07-24,7.432153224945068,7.897801876068115,7.407200813293457,7.874666213989258,560444025
2020-07-25,7.6578240394592285,7.769492149353027,7.406814098358154,7.437191963195801,567102975
2020-07-26,7.49900484085083,7.903680801391602,7.331561088562012,7.656191825866699,693139972
2020-07-27,7.095582962036133,7.494194984436035,6.583508014678955,7.490935802459717,921616285
2020-07-28,7.2234601974487305,7.388029098510742,6.923423767089844,7.091757774353027,592707771
2020-07-29,7.116083145141602,7.468140125274658,7.030922889709473,7.223114967346191,577077884
2020-07-30,7.4169921875,7.555014133453369,7.047039985656738,7.114583969116211,605829268
2020-07-31,7.77291202545166,7.836711883544922,7.4133219718933105,7.4133219718933105,674556974
2020-08-01,8.304458618164062,8.386368751525879,7.649139881134033,7.77291202545166,757545560
2020-08-02,8.27177619934082,8.676111221313477,7.474882125854492,8.308259010314941,1281614849
2020-08-03,9.164758682250977,9.202513694763184,8.178178787231445,8.271557807922363,944680773
2020-08-04,9.821836471557617,9.930109024047852,9.097128868103027,9.164507865905762,1400412714
2020-08-05,9.5587739944458,9.851597785949707,9.419011116027832,9.832139015197754,961098081
2020-08-06,10.140254974365234,10.168722152709961,9.495111465454102,9.554093360900879,930966731
2020-08-07,10.06336498260498,10.188631057739258,9.396868705749512,10.147916793823242,1084341900
2020-08-08,12.689207077026367,13.703143119812012,9.990671157836914,10.079673767089844,2483258217
2020-08-09,13.853204727172852,14.35521411895752,12.130884170532227,12.711090087890625,2749237741
2020-08-10,13.441035270690918,13.94233226776123,12.878403663635254,13.843441009521484,1965617198
2020-08-11,13.105990409851074,13.495758056640625,12.344608306884766,13.45556640625,1621590153
2020-08-12,16.621543884277344,16.749156951904297,12.679354667663574,13.0977783203125,2657494080
2020-08-13,17.32600212097168,18.432138442993164,16.208894729614258,16.642940521240234,3691726917
2020-08-14,16.92643165588379,17.786415100097656,16.492122650146484,17.34869384765625,1797902764
2020-08-15,19.098751068115234,19.578197479248047,16.61625862121582,16.915672302246094,2623596923
2020-08-16,18.80418586730957,19.851821899414062,18.67695426940918,19.11224937438965,1672318397
2020-08-17,16.70554542541504,19.60133934020996,16.421676635742188,18.80418586730957,1851120442
2020-08-18,16.241374969482422,17.662019729614258,15.181785583496094,16.78369140625,3107415351
2020-08-19,16.2399845123291,17.193843841552734,15.113743782043457,16.213159561157227,2269980597
2020-08-20,16.091297149658203,16.728391647338867,15.853572845458984,16.21553611755371,1441868241
2020-08-21,13.80085563659668,16.113767623901367,13.168423652648926,16.09039878845215,2545002567
2020-08-22,15.96019172668457,16.239309310913086,13.829764366149902,13.834607124328613,1966563137
2020-08-23,15.174675941467285,15.96497631072998,14.797929763793945,15.910228729248047,1286304278
2020-08-24,15.18336009979248,15.814520835876465,14.794072151184082,15.157313346862793,1148602183
2020-08-25,14.216811180114746,15.441283226013184,13.760788917541504,15.134720802307129,1396339667
2020-08-26,15.251754760742188,15.594225883483887,14.147561073303223,14.234516143798828,1323937547
2020-08-27,14.497711181640625,15.494385719299316,14.145217895507812,15.22918701171875,1285283437
2020-08-28,15.156061172485352,15.435062408447266,14.309508323669434,14.501261711120605,975535521
2020-08-29,16.56707763671875,16.90587043762207,15.021623611450195,15.167725563049316,1982820767
2020-08-30,16.472963333129883,17.656837463378906,16.442018508911133,16.525114059448242,1833942061
2020-08-31,15.708488464355469,16.92058563232422,15.708488464355469,16.504047393798828,1431004361
2020-09-01,16.121492385864258,16.483070373535156,15.337958335876465,15.67480754852295,1602445973
2020-09-02,14.8973970413208,16.389955520629883,14.27182674407959,16.11862564086914,1440207730
2020-09-03,12.016677856445312,14.981986045837402,11.67977237701416,14.958319664001465,1702199859
2020-09-04,12.492865562438965,12.918801307678223,11.268916130065918,12.011467933654785,1796655505
2020-09-05,10.611472129821777,12.767094612121582,9.522486686706543,12.507908821105957,1906501660
2020-09-06,12.913728713989258,13.173912048339844,9.943312644958496,10.611472129821777,1953997882
2020-09-07,12.426576614379883,13.186553955078125,11.417441368103027,12.885663032531738,1891052112
2020-09-08,11.785032272338867,12.718875885009766,11.26616382598877,12.444644927978516,1393552853
2020-09-09,12.37729263305664,12.623769760131836,11.506570816040039,11.785999298095703,1212963346
2020-09-10,12.551313400268555,13.195425033569336,12.30189037322998,12.37838077545166,4019748249
2020-09-11,12.501497268676758,12.722271919250488,12.059423446655273,12.551313400268555,3397578038
2020-09-12,12.769030570983887,12.770203590393066,12.122137069702148,12.497035026550293,3524744647
2020-09-13,11.993545532226562,13.18435001373291,11.84650993347168,12.769030570983887,3644243871
2020-09-14,12.119579315185547,12.431245803833008,11.728035926818848,11.974480628967285,1249919309
2020-09-15,10.978154182434082,12.214682579040527,10.82880687713623,12.112605094909668,1195560378
2020-09-16,10.761816024780273,11.287084579467773,10.565303802490234,10.975418090820312,1153746184
2020-09-17,10.988880157470703,11.610639572143555,10.542794227600098,10.755890846252441,1259649199
2020-09-18,10.081642150878906,11.154339790344238,9.901496887207031,10.988880157470703,1114418785
2020-09-19,10.147276878356934,10.49340534210205,9.955703735351562,10.065690040588379,873109762
2020-09-20,9.768121719360352,10.582036972045898,9.604192733764648,10.143257141113281,951116672
2020-09-21,8.759941101074219,9.90151596069336,8.617021560668945,9.75564956665039,1586349748
2020-09-22,8.764184951782227,9.076180458068848,8.671488761901855,8.748176574707031,959332861
2020-09-23,7.702259063720703,8.800617218017578,7.497208118438721,8.738750457763672,1571651694
2020-09-24,9.817477226257324,10.348505020141602,7.563651084899902,7.6709208488464355,2513427425
2020-09-25,10.711363792419434,11.121983528137207,9.473030090332031,9.846246719360352,2342555820
2020-09-26,10.341658592224121,10.997270584106445,10.071761131286621,10.719186782836914,1705834656
2020-09-27,10.76908016204834,10.937078475952148,10.000924110412598,10.33487319946289,1452956505
2020-09-28,10.333558082580566,10.998226165771484,10.295668601989746,10.78055191040039,1421267282
2020-09-29,10.115015983581543,10.347912788391113,9.499608039855957,10.297882080078125,1656880792
2020-09-30,9.85120964050293,10.13078498840332,9.629398345947266,10.13078498840332,1235486778
2020-10-01,9.64990520477295,10.373127937316895,9.453802108764648,9.871625900268555,1426296389
2020-10-02,9.22470474243164,9.767682075500488,8.86952018737793,9.636804580688477,1575691671
2020-10-03,9.304492950439453,9.528505325317383,9.150334358215332,9.21754264831543,740099523
2020-10-04,9.40491008758545,9.449482917785645,9.17962646484375,9.313529968261719,733335838
2020-10-05,9.623703002929688,9.698630332946777,9.32040786743164,9.407215118408203,1114063226
2020-10-06,8.779272079467773,9.630041122436523,8.679813385009766,9.627351760864258,1107581245
2020-10-07,8.957850456237793,9.011452674865723,8.465344429016113,8.776006698608398,1011459545
2020-10-08,9.508817672729492,9.620088577270508,8.512158393859863,8.991769790649414,1444612730
2020-10-09,10.346901893615723,10.469217300415039,9.370473861694336,9.523988723754883,1678061807
2020-10-10,10.524792671203613,10.814597129821777,10.391740798950195,10.392461776733398,1370779935
2020-10-11,10.847407341003418,10.966937065124512,10.205854415893555,10.51791000366211,1339565194
2020-10-12,11.452909469604492,11.74736213684082,10.708419799804688,10.83853816986084,1864848583
2020-10-13,10.995448112487793,11.534507751464844,10.722405433654785,11.431758880615234,1460104539
2020-10-14,10.949109077453613,11.287188529968262,10.650033950805664,10.992676734924316,1280567851
2020-10-15,10.737751960754395,10.924160957336426,10.523789405822754,10.924160957336426,1148852514
2020-10-16,10.619549751281738,10.862218856811523,10.319452285766602,10.748080253601074,1066918482
2020-10-17,10.6525239944458,10.708000183105469,10.462655067443848,10.606290817260742,735511418
2020-10-18,10.88071346282959,10.949804306030273,10.57012939453125,10.635855674743652,762577602
2020-10-19,10.886282920837402,11.1292085647583,10.642991065979004,10.890692710876465,910617050
2020-10-20,9.878593444824219,10.898490905761719,9.855631828308105,10.880167961120605,1241598369
2020-10-21,10.804607391357422,11.056619644165039,9.872748374938965,9.877664566040039,1238425755
2020-10-22,11.939334869384766,12.322983741760254,10.73701286315918,10.792309761047363,1543967732
2020-10-23,12.163795471191406,12.244832038879395,11.611319541931152,11.95689582824707,1480801396
2020-10-24,12.731548309326172,12.923665046691895,11.989542007446289,12.163811683654785,1474195506
2020-10-25,12.160058975219727,12.8384428024292,12.014213562011719,12.731548309326172,1292633532
2020-10-26,11.747901916503906,12.429181098937988,11.345295906066895,12.160064697265625,1465017714
2020-10-27,11.973836898803711,12.43364429473877,11.53939437866211,11.747894287109375,1345673430
2020-10-28,11.461742401123047,12.123708724975586,11.2041654586792,11.973844528198242,1236406880
2020-10-29,11.265140533447266,11.774918556213379,11.117264747619629,11.46175765991211,1476177870
2020-10-30,11.098557472229004,11.424288749694824,10.78571891784668,11.265157699584961,1653652915
2020-10-31,11.22083854675293,11.383407592773438,10.937080383300781,11.09855842590332,1447587815
2020-11-01,11.536629676818848,11.566786766052246,11.042797088623047,11.22083854675293,1319631443
2020-11-02,10.797578811645508,11.64116382598877,10.785829544067383,11.53658390045166,1527825758
2020-11-03,10.387001991271973,10.797565460205078,10.132770538330078,10.797565460205078,1696479711
2020-11-04,10.472586631774902,10.62634563446045,9.799592018127441,10.386967658996582,1678488769
2020-11-05,10.990669250488281,11.20097541809082,10.114256858825684,10.472635269165039,1360783363
2020-11-06,12.118071556091309,12.212724685668945,10.919049263000488,10.990538597106934,1475069579
2020-11-07,11.757224082946777,13.376581192016602,11.536380767822266,12.118071556091309,2566987251
2020-11-08,12.656035423278809,12.996488571166992,11.527828216552734,11.757224082946777,1647580702
2020-11-09,12.520734786987305,12.950491905212402,12.110891342163086,12.656037330627441,1644324040
2020-11-10,13.003462791442871,13.242560386657715,12.35169506072998,12.52120304107666,1724813657
