Date,Close,High,Low,Open,Volume
2020-01-01,42.01771926879883,42.28501892089844,41.28803253173828,41.326534271240234,2782992323
2020-01-02,39.82301330566406,42.13474655151367,39.68356704711914,42.01808547973633,2759827139
2020-01-03,42.41557312011719,42.447174072265625,39.450843811035156,39.863128662109375,3260961326
2020-01-04,43.32660675048828,43.34270477294922,41.933074951171875,42.38352584838867,2843192897
2020-01-05,43.55320739746094,44.73361587524414,42.99853515625,43.2913818359375,3017148033
2020-01-06,45.81635284423828,45.95787811279297,43.4943733215332,43.6038932800293,3349237768
2020-01-07,46.424583435058594,46.8583869934082,44.723018646240234,45.838680267333984,3611521907
2020-01-08,45.65376663208008,48.20276641845703,44.62704849243164,46.4483528137207,3633957130
2020-01-09,45.2159309387207,45.777835845947266,44.31050491333008,45.62226867675781,2986327757
2020-01-10,48.72732925415039,49.16672134399414,44.03310775756836,45.21154022216797,3808140302
2020-01-11,49.26376724243164,51.334716796875,48.08839416503906,48.63385772705078,3915781115
2020-01-12,51.08073806762695,51.298828125,49.012786865234375,49.319156646728516,3858852964
2020-01-13,49.733768463134766,51.39035415649414,48.93413162231445,51.122310638427734,3336204744
2020-01-14,58.478233337402344,59.88150405883789,49.690269470214844,49.69736099243164,5729547956
2020-01-15,58.05284881591797,59.92303466796875,56.166744232177734,58.39026641845703,5070738793
2020-01-16,57.618255615234375,58.302066802978516,55.148738861083984,58.0479621887207,4347723835
2020-01-17,61.487125396728516,62.88954544067383,56.8988151550293,57.642967224121094,5067456613
2020-01-18,59.40864562988281,62.165672302246094,58.52505874633789,61.302833557128906,4426051530
2020-01-19,57.80069351196289,61.78595733642578,56.18039321899414,59.445709228515625,4197776579
2020-01-20,57.20326232910156,58.08806610107422,56.22681427001953,57.78152847290039,3306438947
2020-01-21,57.64788055419922,57.96322250366211,56.27197265625,57.2335205078125,3130143642
2020-01-22,58.3547248840332,58.99089431762695,57.316280364990234,57.639591217041016,3076205980
2020-01-23,54.6302604675293,58.47669982910156,53.385658264160156,58.35038757324219,3348002983
2020-01-24,54.53178787231445,55.424434661865234,51.36441421508789,54.64381408691406,3532776556
2020-01-25,53.69778823852539,54.564056396484375,52.76921463012695,54.564056396484375,2938756558
2020-01-26,56.21271514892578,56.47526550292969,53.29893493652344,53.68706512451172,3283750798
2020-01-27,58.763267517089844,59.57749938964844,56.078887939453125,56.27534103393555,3832184228
2020-01-28,60.671817779541016,61.15335464477539,57.76319885253906,58.76856231689453,4220742210
2020-01-29,60.07793426513672,62.24987030029297,59.78307342529297,60.66376876831055,3894445882
2020-01-30,68.15906524658203,69.73802947998047,58.77690887451172,60.013916015625,6042169957
2020-01-31,67.8794937133789,69.37981414794922,65.78914642333984,68.17903900146484,5718104791
2020-02-01,70.82001495361328,72.2823257446289,67.65506744384766,67.90851593017578,6009767449
2020-02-02,70.2315444946289,73.25373077392578,68.12895202636719,70.8023452758789,5482993030
2020-02-03,69.78022003173828,72.38532257080078,68.96752166748047,69.99258422851562,4965069690
2020-02-04,68.1957778930664,70.33206939697266,66.90425872802734,69.76948547363281,4449652117
2020-02-05,72.49310302734375,73.18159484863281,67.87781524658203,68.11460876464844,5169585841
2020-02-06,73.38868713378906,74.65676879882812,71.10643768310547,72.53237915039062,5463272394
2020-02-07,74.35611724853516,74.95879364013672,73.2222671508789,73.4679183959961,5051951258
2020-02-08,76.46756744384766,77.4217300415039,72.1395034790039,74.39537811279297,5496860399
2020-02-09,77.09258270263672,78.20138549804688,75.69126892089844,76.4490966796875,5145711108
2020-02-10,74.33509826660156,77.56034088134766,73.12471008300781,77.14305114746094,5373709984
2020-02-11,76.59739685058594,76.63123321533203,72.84619903564453,74.34607696533203,4742120918
2020-02-12,81.29744720458984,82.27188873291016,76.45463562011719,76.49352264404297,5701884854
2020-02-13,80.40342712402344,83.68916320800781,78.58231353759766,81.22972106933594,6579062946
2020-02-14,82.99034881591797,83.46430969238281,79.42839050292969,80.3755111694336,5382846670
2020-02-15,76.51324462890625,83.38416290283203,76.1030044555664,83.02545166015625,5612667760
2020-02-16,75.152587890625,80.41192626953125,69.57598876953125,76.72930908203125,6186098306
2020-02-17,73.25130462646484,75.38346862792969,69.44019317626953,74.96808624267578,5593944695
2020-02-18,77.0351791381836,78.01386260986328,70.89256286621094,73.18562316894531,5600214717
2020-02-19,71.13594055175781,78.19882202148438,70.54457092285156,77.07551574707031,5298677185
2020-02-20,69.62484741210938,72.16673278808594,67.45927429199219,70.98194885253906,5500324693
2020-02-21,73.45092010498047,74.93936157226562,68.91468811035156,69.57044219970703,5579449656
2020-02-22,75.1330795288086,76.48518371582031,72.57438659667969,73.4858627319336,5547090434
2020-02-23,79.53665161132812,79.80030822753906,74.97501373291016,75.07401275634766,5702486428
2020-02-24,75.5356216430664,79.55951690673828,72.37696838378906,79.55951690673828,6355612214
2020-02-25,71.18024444580078,75.80707550048828,70.06889343261719,75.49539947509766,5755711246
2020-02-26,61.01430892944336,71.86497497558594,58.579490661621094,71.18038177490234,6518313483
2020-02-27,61.50788497924805,64.6236572265625,57.80403137207031,61.02792739868164,5649302854
2020-02-28,59.76395797729492,63.17148971557617,57.84066390991211,61.43793487548828,5266399749
2020-02-29,58.54326248168945,61.37752914428711,58.38515853881836,59.74873733520508,4168117352
2020-03-01,57.956687927246094,60.11835479736328,56.64622497558594,58.53054428100586,4317287191
2020-03-02,60.995548248291016,61.94123840332031,57.554786682128906,57.9840087890625,5309970238
2020-03-03,61.14447784423828,62.35498046875,60.006019592285156,61.020572662353516,5412760345
2020-03-04,60.38241958618164,61.565731048583984,59.36227798461914,61.14349365234375,4429853608
2020-03-05,62.04545974731445,63.1437873840332,60.40277862548828,60.40277862548828,4712202709
2020-03-06,63.02560043334961,63.77326583862305,61.45963668823242,62.049888610839844,4766934524
2020-03-07,60.54631042480469,63.75777053833008,60.49959945678711,63.02201461791992,4258036532
2020-03-08,51.728599548339844,60.60502243041992,51.728599548339844,60.57911682128906,4523736331
2020-03-09,50.168148040771484,52.30763626098633,47.284202575683594,51.638126373291016,5097423294
2020-03-10,50.25638961791992,51.2523193359375,49.39545440673828,50.479827880859375,3945792927
2020-03-11,48.463783264160156,50.61192321777344,46.238441467285156,50.26376724243164,3807551814
2020-03-12,30.930883407592773,48.558250427246094,30.627010345458984,48.4492301940918,5417383296
